TIMESTAMP,Ta,RH
2021-06-28 10:00:00,32.8,76.6
2021-06-28 10:10:00,33.09,74.39
2021-06-28 10:20:00,33.54,75.22
2021-06-28 10:30:00,34.0,69.96000000000001
2021-06-28 10:40:00,34.44,68.38
2021-06-28 10:50:00,34.81,68.12
2021-06-28 11:00:00,35.379999999999995,70.50999999999999
2021-06-28 11:10:00,36.28,67.33
2021-06-28 11:20:00,36.980000000000004,61.27
2021-06-28 11:30:00,37.4,59.69
2021-06-28 11:40:00,37.65,59.69
2021-06-28 11:50:00,37.75,60.22
2021-06-28 12:00:00,37.730000000000004,59.69
2021-06-28 12:10:00,37.67,59.96
2021-06-28 12:20:00,37.75,57.32
2021-06-28 12:30:00,37.879999999999995,58.64
2021-06-28 12:40:00,38.07,55.29
2021-06-28 12:50:00,38.31,57.85
2021-06-28 13:00:00,35.44,62.06
2021-06-28 13:10:00,34.260000000000005,66.8
2021-06-28 13:20:00,33.28,67.85
2021-06-28 13:30:00,32.8,69.17
2021-06-28 13:40:00,32.82,69.17
2021-06-28 13:50:00,33.120000000000005,68.38
2021-06-28 14:00:00,32.82,70.50999999999999
2021-06-28 14:10:00,32.239999999999995,71.89
2021-06-28 14:20:00,32.4,71.62
2021-06-28 14:30:00,32.28,71.89
2021-06-28 14:40:00,32.22,71.34
2021-06-28 14:50:00,32.11,73.28
2021-06-28 15:00:00,32.120000000000005,73.28
2021-06-28 15:10:00,32.43,73.28
2021-06-28 15:20:00,32.35,74.66
2021-06-28 15:30:00,32.379999999999995,74.11
2021-06-28 15:40:00,32.39,74.39
2021-06-28 15:50:00,32.42,75.49000000000001
2021-06-28 16:00:00,32.629999999999995,74.39
2021-06-28 16:10:00,32.57,74.11
2021-06-28 16:20:00,32.47,74.94
2021-06-28 16:30:00,32.34,75.49000000000001
2021-06-28 16:40:00,32.28,74.94
2021-06-28 16:50:00,32.68,72.45
2021-06-28 17:00:00,32.95,72.45
2021-06-28 17:10:00,32.78,74.11
2021-06-28 17:20:00,32.620000000000005,73.56
2021-06-28 17:30:00,32.239999999999995,74.94
2021-06-28 17:40:00,31.81,77.16
2021-06-28 17:50:00,31.71,73.83
2021-06-28 18:00:00,31.6,74.11
2021-06-28 18:10:00,31.39,76.6
2021-06-28 18:20:00,31.23,79.1
2021-06-28 18:30:00,31.07,81.31
2021-06-28 18:40:00,30.61,85.82
2021-06-28 18:50:00,30.41,86.98
2021-06-28 19:00:00,30.36,84.95
2021-06-28 19:10:00,30.41,84.95
2021-06-28 19:20:00,30.37,87.56
2021-06-28 19:30:00,29.8,90.47
2021-06-28 19:40:00,29.27,92.51
