TIMESTAMP,Ta,RH
2021-06-28 10:00:00,35.8,79.6
2021-06-28 10:10:00,36.09,77.39
2021-06-28 10:20:00,36.54,78.22
2021-06-28 10:30:00,37.0,72.96000000000001
2021-06-28 10:40:00,37.44,71.38
2021-06-28 10:50:00,37.81,71.12
2021-06-28 11:00:00,38.379999999999995,73.50999999999999
2021-06-28 11:10:00,39.28,70.33
2021-06-28 11:20:00,39.980000000000004,64.27000000000001
2021-06-28 11:30:00,40.4,62.69
2021-06-28 11:40:00,40.65,62.69
2021-06-28 11:50:00,40.75,63.22
2021-06-28 12:00:00,40.730000000000004,62.69
2021-06-28 12:10:00,40.67,62.96
2021-06-28 12:20:00,40.75,60.32
2021-06-28 12:30:00,40.879999999999995,61.64
2021-06-28 12:40:00,41.07,58.29
2021-06-28 12:50:00,41.31,60.85
2021-06-28 13:00:00,38.44,65.06
2021-06-28 13:10:00,37.260000000000005,69.8
2021-06-28 13:20:00,36.28,70.85
2021-06-28 13:30:00,35.8,72.17
2021-06-28 13:40:00,35.82,72.17
2021-06-28 13:50:00,36.120000000000005,71.38
2021-06-28 14:00:00,35.82,73.50999999999999
2021-06-28 14:10:00,35.239999999999995,74.89
2021-06-28 14:20:00,35.4,74.62
2021-06-28 14:30:00,35.28,74.89
2021-06-28 14:40:00,35.22,74.34
2021-06-28 14:50:00,35.11,76.28
2021-06-28 15:00:00,35.120000000000005,76.28
2021-06-28 15:10:00,35.43,76.28
2021-06-28 15:20:00,35.35,77.66
2021-06-28 15:30:00,35.379999999999995,77.11
2021-06-28 15:40:00,35.39,77.39
2021-06-28 15:50:00,35.42,78.49000000000001
2021-06-28 16:00:00,35.629999999999995,77.39
2021-06-28 16:10:00,35.57,77.11
2021-06-28 16:20:00,35.47,77.94
2021-06-28 16:30:00,35.34,78.49000000000001
2021-06-28 16:40:00,35.28,77.94
2021-06-28 16:50:00,35.68,75.45
2021-06-28 17:00:00,35.95,75.45
2021-06-28 17:10:00,35.78,77.11
2021-06-28 17:20:00,35.620000000000005,76.56
2021-06-28 17:30:00,35.239999999999995,77.94
2021-06-28 17:40:00,34.81,80.16
2021-06-28 17:50:00,34.71,76.83
2021-06-28 18:00:00,34.6,77.11
2021-06-28 18:10:00,34.39,79.6
2021-06-28 18:20:00,34.230000000000004,82.1
2021-06-28 18:30:00,34.07,84.31
2021-06-28 18:40:00,33.61,88.82
2021-06-28 18:50:00,33.41,89.98
2021-06-28 19:00:00,33.36,87.95
2021-06-28 19:10:00,33.41,87.95
2021-06-28 19:20:00,33.370000000000005,90.56
2021-06-28 19:30:00,32.8,93.47
2021-06-28 19:40:00,32.269999999999996,95.51
2021-06-28 19:50:00,31.84,97.54
