TIMESTAMP,Code,Year,DOY,HHMM,wd,ws_min,ws,ws_max,Ta,RH,P,Rain,Hail,K_down_SPN1,K_diff_SPN1,L_down,K_down_Knz,RH_QC,P_QC,Ta_QC,ws_QC,ws_max_QC,ws_min_QC,wd_QC,K_down_KnZ
2021-06-01 00:00:00,16932,2021,152,0,312.1,1.992,2.192,2.388,10.2,83.3,1011,0.0,0.0,3.832,2.464,286.1922719716641,-67.85,0,0,0,0,0,0,0,
2021-06-01 00:10:00,16933,2021,152,10,244.9,1.652,1.84,2.026,10.2,83.4,1011,0.0,0.0,3.748,2.509,290.1222719716641,-63.92,0,0,0,0,0,0,0,
2021-06-01 00:20:00,16934,2021,152,20,195.8,1.377,1.56,1.748,10.17,83.6,1011,0.0,0.0,3.788,2.399,293.8522719716641,-60.19,0,0,0,0,0,0,0,
2021-06-01 00:30:00,16935,2021,152,30,263.5,1.439,1.592,1.748,10.1,84.0,1011,0.0,0.0,3.828,2.443,298.37874526448616,-55.16,0,0,0,0,0,0,0,
2021-06-01 00:40:00,16936,2021,152,40,136.9,1.32,1.496,1.667,10.12,84.2,1011,0.0,0.0,3.697,2.397,301.9887452644861,-51.55,0,0,0,0,0,0,0,
2021-06-01 00:50:00,16937,2021,152,50,128.0,1.308,1.492,1.676,10.1,84.3,1011,0.0,0.0,3.313,1.989,305.6722719716641,-48.37,0,0,0,0,0,0,0,
2021-06-01 01:00:00,16938,2021,152,100,137.1,1.026,1.186,1.338,10.1,84.4,1011,0.0,0.0,3.937,2.505,303.9922719716641,-50.05,0,0,0,0,0,0,0,
2021-06-01 01:10:00,16939,2021,152,110,214.0,0.851,0.992,1.129,10.0,84.7,1011,0.0,0.0,4.235,2.888,304.76227197166406,-49.28,0,0,0,0,0,0,0,
2021-06-01 01:20:00,16940,2021,152,120,233.0,1.229,1.386,1.549,10.0,84.9,1011,0.0,0.0,3.915,2.555,308.65874526448613,-44.88,0,0,0,0,0,0,0,
2021-06-01 01:30:00,16941,2021,152,130,238.8,0.859,1.007,1.157,10.04,84.8,1011,0.0,0.0,3.731,2.407,312.40874526448613,-41.13,0,0,0,0,0,0,0,
2021-06-01 01:40:00,16942,2021,152,140,256.5,1.157,1.3,1.46,10.1,84.9,1011,0.0,0.0,3.757,2.366,312.9387452644861,-40.6,0,0,0,0,0,0,0,
2021-06-01 01:50:00,16943,2021,152,150,151.9,0.738,0.872,1.029,10.14,84.7,1011,0.0,0.0,3.472,2.116,313.5687452644861,-39.97,0,0,0,0,0,0,0,
2021-06-01 02:00:00,16944,2021,152,200,238.8,1.118,1.28,1.444,10.2,84.5,1011,0.0,0.0,3.586,2.236,311.4522719716641,-42.59,0,0,0,0,0,0,0,
2021-06-01 02:10:00,16945,2021,152,210,314.0,1.572,1.733,1.891,10.2,84.7,1011,0.0,0.0,3.827,2.426,308.2422719716641,-45.8,0,0,0,0,0,0,0,
2021-06-01 02:20:00,16946,2021,152,220,337.1,1.951,2.142,2.334,10.11,85.0,1011,0.0,0.0,3.837,2.514,305.6222719716641,-48.42,0,0,0,0,0,0,0,
2021-06-01 02:30:00,16947,2021,152,230,329.5,2.22,2.417,2.621,10.07,85.3,1011,0.0,0.0,3.749,2.443,302.6222719716641,-51.42,0,0,0,0,0,0,0,
2021-06-01 02:40:00,16948,2021,152,240,194.4,1.646,1.876,2.1,10.0,85.7,1011,0.0,0.0,3.924,2.527,299.6222719716641,-54.42,0,0,0,0,0,0,0,
2021-06-01 02:50:00,16949,2021,152,250,135.1,1.484,1.708,1.942,9.99,86.0,1011,0.0,0.0,3.877,2.555,303.08874526448614,-50.45,0,0,0,0,0,0,0,
2021-06-01 03:00:00,16950,2021,152,300,118.9,1.369,1.646,1.89,9.87,86.4,1011,0.0,0.0,3.635,2.342,315.8487452644861,-37.69,0,0,0,0,0,0,0,
2021-06-01 03:10:00,16951,2021,152,310,142.6,1.366,1.612,1.87,9.8,86.7,1011,0.0,0.0,3.796,2.395,319.9987452644861,-33.54,0,0,0,0,0,0,0,
2021-06-01 03:20:00,16952,2021,152,320,134.7,1.517,1.765,2.01,9.8,86.8,1011,0.0,0.0,3.972,2.653,312.0087452644861,-41.53,0,0,0,0,0,0,0,
2021-06-01 03:30:00,16953,2021,152,330,134.6,1.314,1.507,1.701,9.8,86.8,1011,0.0,0.0,4.103,2.667,314.21874526448613,-39.32,0,0,0,0,0,0,0,
2021-06-01 03:40:00,16954,2021,152,340,86.4,1.054,1.223,1.403,9.74,86.9,1011,0.0,0.0,3.95,2.578,314.2387452644861,-39.3,0,0,0,0,0,0,0,
2021-06-01 03:50:00,16955,2021,152,350,45.5,1.398,1.566,1.723,9.8,87.0,1011,0.0,0.0,3.885,2.5,313.21874526448613,-40.32,0,0,0,0,0,0,0,
2021-06-01 04:00:00,16956,2021,152,400,53.63,1.273,1.468,1.658,9.84,86.9,1011,0.0,0.0,3.971,2.592,309.7587452644861,-43.78,0,0,0,0,0,0,0,
2021-06-01 04:10:00,16957,2021,152,410,51.06,1.267,1.448,1.627,9.9,86.6,1011,0.0,0.0,4.485,3.102,309.26874526448614,-44.27,0,0,0,0,0,0,0,
2021-06-01 04:20:00,16958,2021,152,420,64.38,0.927,1.073,1.218,9.91,86.5,1011,0.0,0.0,5.038,3.705,312.0687452644861,-41.47,0,0,0,0,0,0,0,
2021-06-01 04:30:00,16959,2021,152,430,67.81,1.234,1.383,1.535,9.96,86.2,1010,0.0,0.0,6.167,4.737,307.63227197166407,-46.41,0,0,0,0,0,0,0,
2021-06-01 04:40:00,16960,2021,152,440,71.63,1.201,1.355,1.512,10.08,85.5,1011,0.0,0.0,9.47,7.924,296.0822719716641,-57.96,0,0,0,0,0,0,0,
2021-06-01 04:50:00,16961,2021,152,450,84.5,1.341,1.498,1.639,10.1,85.1,1010,0.0,0.0,13.77,12.26,295.1222719716641,-58.92,0,0,0,0,0,0,0,
2021-06-01 05:00:00,16962,2021,152,500,80.3,1.23,1.358,1.494,10.06,85.0,1010,0.18,0.0,18.16,16.75,301.9322719716641,-52.11,0,0,0,0,0,0,0,
2021-06-01 05:10:00,16963,2021,152,510,84.9,1.49,1.64,1.791,10.1,84.8,1010,0.0,0.0,22.69,21.02,305.8663363474526,-48.68,0,0,0,0,0,0,0,
2021-06-01 05:20:00,16964,2021,152,520,82.3,1.823,2.017,2.211,10.1,84.6,1010,0.0,0.0,29.66,27.86,312.5509387744665,-42.5,0,0,0,0,0,0,0,
2021-06-01 05:30:00,16965,2021,152,530,90.7,2.026,2.183,2.341,10.19,84.5,1010,0.0,0.0,37.76,35.92,310.4560796354553,-45.1,0,0,0,0,0,0,0,
2021-06-01 05:40:00,16966,2021,152,540,78.56,1.851,2.062,2.266,10.29,84.0,1010,0.0,0.0,39.65,37.89,312.317978191041,-44.25,0,0,0,0,0,0,0,
2021-06-01 05:50:00,16967,2021,152,550,53.08,1.451,1.625,1.799,10.44,83.7,1011,0.0,0.0,41.23,39.53,306.7747366518182,-50.3,0,0,0,0,0,0,0,
2021-06-01 06:00:00,16968,2021,152,600,69.28,1.594,1.798,2.027,10.53,83.3,1011,0.0,0.0,43.42,41.78,314.92203507893305,-42.66,0,0,0,0,0,0,0,
2021-06-01 06:10:00,16969,2021,152,610,80.7,1.994,2.201,2.416,10.68,82.6,1010,0.0,0.0,54.49,51.87,319.7482533660332,-38.85,0,0,0,0,0,0,0,
2021-06-01 06:20:00,16970,2021,152,620,86.8,2.374,2.536,2.703,10.8,82.3,1010,0.0,0.0,59.86,57.47,325.1866361214202,-34.43,0,0,0,0,0,0,0,
2021-06-01 06:30:00,16971,2021,152,630,88.3,2.252,2.423,2.593,11.05,81.4,1010,0.0,0.0,65.2,62.64,327.3782753515072,-33.77,0,0,0,0,0,0,0,
2021-06-01 06:40:00,16972,2021,152,640,83.2,1.798,1.971,2.137,11.24,80.9,1010,0.0,0.0,69.65,67.5,328.5420827191205,-33.63,0,0,0,0,0,0,0,
2021-06-01 06:50:00,16973,2021,152,650,75.8,1.849,2.033,2.211,11.5,79.87,1011,0.0,0.0,73.3,70.98,331.3818732836233,-32.33,0,0,0,0,0,0,0,
2021-06-01 07:00:00,16974,2021,152,700,84.1,1.651,1.789,1.937,11.67,79.37,1011,0.0,0.0,79.33,76.75,331.9411244928367,-32.8,0,0,0,0,0,0,0,
2021-06-01 07:10:00,16975,2021,152,710,83.3,1.948,2.081,2.214,11.93,78.32,1011,0.0,0.0,82.2,79.68,332.3425586305358,-33.43,0,0,0,0,0,0,0,
2021-06-01 07:20:00,16976,2021,152,720,74.53,1.902,2.066,2.222,12.13,77.74,1011,0.0,0.0,85.8,83.0,332.07380957554227,-35.25,0,0,0,0,0,0,0,
2021-06-01 07:30:00,16977,2021,152,730,84.3,1.332,1.471,1.604,12.37,76.87,1011,0.0,0.0,88.3,85.3,333.43071453312194,-34.93,0,0,0,0,0,0,0,
2021-06-01 07:40:00,16978,2021,152,740,85.1,1.682,1.831,1.971,12.5,76.23,1011,0.0,0.0,111.3,108.2,332.9501861852659,-36.97,0,0,0,0,0,0,0,
2021-06-01 07:50:00,16979,2021,152,750,100.7,1.555,1.696,1.832,12.63,75.59,1011,0.0,0.0,121.8,117.0,329.8625812737534,-41.1,0,0,0,0,0,0,0,
2021-06-01 08:00:00,16980,2021,152,800,114.0,1.598,1.731,1.87,12.96,73.84,1011,0.0,0.0,131.7,127.8,328.67030262509206,-43.86,0,0,0,0,0,0,0,
2021-06-01 08:10:00,16981,2021,152,810,115.2,1.501,1.669,1.848,13.31,71.31,1011,0.0,0.0,168.1,165.2,329.2083209685994,-45.42,0,0,0,0,0,0,0,
2021-06-01 08:20:00,16982,2021,152,820,108.7,1.04,1.165,1.294,13.65,69.42,1011,0.0,0.0,190.4,184.9,330.3732910978808,-46.89,0,0,0,0,0,0,0,
2021-06-01 08:30:00,16983,2021,152,830,122.5,1.698,1.892,2.073,14.03,66.56,1011,0.0,0.0,265.7,238.5,330.0835752318655,-50.36,0,0,0,0,0,0,0,
2021-06-01 08:40:00,16984,2021,152,840,129.9,1.85,2.037,2.238,14.45,64.0,1011,0.0,0.0,397.5,287.5,322.8492723232713,-61.33,0,0,0,0,0,0,0,
2021-06-01 08:50:00,16985,2021,152,850,127.7,1.645,1.834,2.032,14.84,61.48,1011,0.0,0.0,375.6,306.5,318.49313666684054,-68.91,0,0,0,0,0,0,0,
2021-06-01 09:00:00,16986,2021,152,900,140.6,1.611,1.833,2.069,15.29,57.68,1011,0.085,0.0,477.5,336.8,322.59990826752505,-68.59,0,0,0,0,0,0,0,
2021-06-01 09:10:00,16987,2021,152,910,134.0,1.472,1.648,1.837,15.57,55.75,1011,0.0,0.0,424.3,308.4,316.4016924658876,-77.51,0,0,0,0,0,0,0,
2021-06-01 09:20:00,16988,2021,152,920,118.7,1.905,2.087,2.278,15.78,55.47,1011,0.0,0.0,417.3,291.8,312.7043733424363,-82.3,0,0,0,0,0,0,0,
2021-06-01 09:30:00,16989,2021,152,930,110.4,2.253,2.439,2.635,15.87,55.37,1011,0.0,0.0,401.0,314.2,313.50437334243634,-81.5,0,0,0,0,0,0,0,
2021-06-01 09:40:00,16990,2021,152,940,138.6,1.256,1.422,1.587,16.17,53.96,1011,0.0,0.0,498.9,358.4,322.94655329662896,-74.25,0,0,0,0,0,0,0,
2021-06-01 09:50:00,16991,2021,152,950,151.4,1.099,1.272,1.445,16.7,51.08,1011,0.0,0.0,456.2,337.3,325.702312072788,-76.46,0,0,0,0,0,0,0,
2021-06-01 10:00:00,16992,2021,152,1000,139.2,1.535,1.718,1.899,16.73,50.28,1011,0.0,0.0,513.5,373.1,326.5478655814902,-77.28,0,0,0,0,0,0,0,
2021-06-01 10:10:00,16993,2021,152,1010,122.9,1.338,1.538,1.749,17.0,49.02,1011,0.0,0.0,547.9,434.0,326.5266446485588,-79.53,0,0,0,0,0,0,0,
2021-06-01 10:20:00,16994,2021,152,1020,140.2,0.94,1.148,1.362,17.21,48.0,1011,0.0,0.0,503.7,412.4,323.6744874691016,-83.5,0,0,0,0,0,0,0,
2021-06-01 10:30:00,16995,2021,152,1030,102.5,1.837,2.012,2.202,17.31,46.72,1011,0.0,0.0,522.9,394.2,322.5946367044591,-85.7,0,0,0,0,0,0,0,
2021-06-01 10:40:00,16996,2021,152,1040,120.3,1.676,1.87,2.064,17.3,45.44,1011,0.0,0.0,755.7,301.2,316.35557721833607,-92.5,0,0,0,0,0,0,0,
2021-06-01 10:50:00,16997,2021,152,1050,109.1,2.387,2.57,2.765,17.84,42.84,1011,0.0,0.0,754.9,265.8,309.5983612332819,-103.2,0,0,0,0,0,0,0,
2021-06-01 11:00:00,16998,2021,152,1100,104.0,1.311,1.457,1.611,17.86,42.28,1011,0.0,0.0,431.4,376.7,329.5689546135993,-82.1,0,0,0,0,0,0,0,
2021-06-01 11:10:00,16999,2021,152,1110,135.0,0.949,1.1,1.243,18.33,41.79,1011,0.0,0.0,403.7,383.0,341.3983612332819,-71.4,0,0,0,0,0,0,0,
2021-06-01 11:20:00,17000,2021,152,1120,126.5,1.534,1.696,1.873,18.35,40.78,1011,0.0,0.0,537.9,453.2,343.8000901411985,-70.13,0,0,0,0,0,0,0,
2021-06-01 11:30:00,17001,2021,152,1130,143.3,1.426,1.604,1.788,18.76,40.12,1011,0.0,0.0,596.2,477.0,351.7195933041052,-65.05,0,0,0,0,0,0,0,
2021-06-01 11:40:00,17002,2021,152,1140,120.6,1.173,1.358,1.539,18.86,40.18,1011,0.0,0.0,551.6,476.7,352.3662523069928,-67.83,0,0,0,0,0,0,0,
2021-06-01 11:50:00,17003,2021,152,1150,82.9,1.93,2.147,2.365,19.13,40.85,1011,0.0,0.0,558.0,467.8,345.4831537278803,-75.86,0,0,0,0,0,0,0,
2021-06-01 12:00:00,17004,2021,152,1200,83.2,2.78,3.069,3.37,19.03,40.53,1011,0.0,0.0,822.0,430.3,331.1962523069928,-89.0,0,0,0,0,0,0,0,
2021-06-01 12:10:00,17005,2021,152,1210,73.62,3.167,3.429,3.678,19.0,39.6,1011,0.0,0.0,692.4,384.7,325.92368042307265,-93.7,0,0,0,0,0,0,0,
2021-06-01 12:20:00,17006,2021,152,1220,85.8,3.276,3.537,3.789,18.91,37.91,1011,0.0,0.0,612.0,489.7,336.6695933041052,-80.1,0,0,0,0,0,0,0,
2021-06-01 12:30:00,17007,2021,152,1230,77.44,2.438,2.679,2.922,19.13,37.52,1011,0.0,0.0,610.6,552.9,345.2105275487769,-70.99,0,0,0,0,0,0,0,
2021-06-01 12:40:00,17008,2021,152,1240,77.13,2.764,3.022,3.276,19.12,36.13,1011,0.0,0.0,571.2,489.4,342.9395933041052,-73.83,0,0,0,0,0,0,0,
2021-06-01 12:50:00,17009,2021,152,1250,75.25,2.251,2.627,2.99,19.34,36.02,1012,0.0,0.0,635.4,478.0,332.8392424174033,-84.5,0,0,0,0,0,0,0,
2021-06-01 13:00:00,17010,2021,152,1300,79.92,2.705,2.984,3.273,19.13,35.85,1012,0.0,0.0,571.7,395.5,318.9392424174033,-98.4,0,0,0,0,0,0,0,
2021-06-01 13:10:00,17011,2021,152,1310,78.22,2.24,2.478,2.712,19.29,36.41,1012,0.0,0.0,638.5,460.9,327.5516938911663,-91.5,0,0,0,0,0,0,0,
2021-06-01 13:20:00,17012,2021,152,1320,74.18,2.783,3.064,3.342,19.33,36.95,1011,0.0,0.0,676.4,389.9,328.32368042307263,-91.3,0,0,0,0,0,0,0,
2021-06-01 13:30:00,17013,2021,152,1330,109.1,2.522,2.827,3.125,19.77,36.83,1011,0.0,0.0,826.0,424.8,340.1679059841658,-82.9,0,0,0,0,0,0,0,
2021-06-01 13:40:00,17014,2021,152,1340,96.4,3.603,4.009,4.414,20.02,37.42,1011,0.0,0.0,894.0,355.5,334.17580601863267,-91.2,0,0,0,0,0,0,0,
2021-06-01 13:50:00,17015,2021,152,1350,69.53,2.353,2.617,2.873,19.72,38.41,1011,0.0,0.0,755.5,249.5,316.92067890220943,-107.3,0,0,0,0,0,0,0,
2021-06-01 14:00:00,17016,2021,152,1400,90.1,2.512,2.728,2.944,19.74,38.76,1011,0.0,0.0,766.7,174.5,312.72067890220944,-111.5,0,0,0,0,0,0,0,
2021-06-01 14:10:00,17017,2021,152,1410,95.8,2.396,2.617,2.847,19.91,38.85,1011,0.0,0.0,720.9,149.4,312.6206789022094,-111.6,0,0,0,0,0,0,0,
2021-06-01 14:20:00,17018,2021,152,1420,81.3,2.337,2.667,2.985,20.71,37.58,1011,0.0,0.0,860.0,171.7,327.3553445989721,-101.5,0,0,0,0,0,0,0,
2021-06-01 14:30:00,17019,2021,152,1430,88.3,2.998,3.353,3.713,20.66,37.3,1011,0.0,0.0,394.4,214.8,336.4129178223666,-90.7,0,0,0,0,0,0,0,
2021-06-01 14:40:00,17020,2021,152,1440,64.03,3.087,3.433,3.77,20.57,37.54,1011,0.0,0.0,906.0,194.6,331.45425340208595,-94.5,0,0,0,0,0,0,0,
2021-06-01 14:50:00,17021,2021,152,1450,84.9,3.895,4.263,4.633,20.83,35.29,1011,0.0,0.0,871.0,161.8,320.8931356607574,-106.8,0,0,0,0,0,0,0,
2021-06-01 15:00:00,17022,2021,152,1500,78.34,3.381,3.754,4.109,21.04,33.51,1011,0.0,0.0,828.0,127.1,313.419920560593,-116.6,0,0,0,0,0,0,0,
2021-06-01 15:10:00,17023,2021,152,1510,67.38,4.128,4.597,5.06,20.88,33.65,1011,0.0,0.0,499.6,148.0,313.83329053642603,-112.7,0,0,0,0,0,0,0,
2021-06-01 15:20:00,17024,2021,152,1520,77.57,4.748,5.114,5.502,20.58,34.26,1011,0.0,0.0,575.0,145.8,317.9962523069928,-102.2,0,0,0,0,0,0,0,
2021-06-01 15:30:00,17025,2021,152,1530,76.81,3.711,4.156,4.597,20.75,34.73,1011,0.0,0.0,257.9,123.4,309.6962523069928,-110.5,0,0,0,0,0,0,0,
2021-06-01 15:40:00,17026,2021,152,1540,71.16,3.798,4.198,4.591,20.6,33.98,1011,0.0,0.0,723.4,81.8,306.0431537278803,-115.3,0,0,0,0,0,0,0,
2021-06-01 14:50:00,17027,2021,152,1450,76.35,4.769,5.237,5.68,20.75,33.69,1011,0.0,0.0,715.8,128.9,312.343998368492,-111.3,0,0,0,0,0,0,0,
2021-06-01 15:00:00,17028,2021,152,1500,86.8,3.77,4.129,4.497,20.7,33.53,1011,0.0,0.0,724.3,110.9,309.143998368492,-114.5,0,0,0,0,0,0,0,
2021-06-01 15:10:00,17029,2021,152,1510,67.0,3.852,4.353,4.848,20.76,33.77,1011,0.0,0.0,722.6,121.8,309.0979479854875,-115.7,0,0,0,0,0,0,0,
2021-06-01 15:20:00,17030,2021,152,1520,68.12,3.877,4.32,4.746,20.61,34.07,1011,0.0,0.0,686.6,102.0,306.24399836849204,-117.4,0,0,0,0,0,0,0,
2021-06-01 15:30:00,17031,2021,152,1530,86.8,4.837,5.249,5.653,20.5,33.41,1011,0.0,0.0,549.3,119.3,311.6431537278803,-109.7,0,0,0,0,0,0,0,
2021-06-01 15:40:00,17032,2021,152,1540,74.05,4.304,4.754,5.186,20.3,35.47,1011,0.0,0.0,553.6,91.8,302.5516938911663,-116.5,0,0,0,0,0,0,0,
2021-06-01 15:50:00,17033,2021,152,1550,84.1,4.052,4.493,4.967,20.49,32.83,1011,0.0,0.0,615.8,77.15,299.8694099421444,-120.9,0,0,0,0,0,0,0,
2021-06-01 16:00:00,17034,2021,152,1600,78.27,3.943,4.325,4.709,20.66,32.0,1011,0.0,0.0,593.8,77.67,301.1174840636894,-120.8,0,0,0,0,0,0,0,
2021-06-01 16:10:00,17035,2021,152,1610,82.4,4.768,5.332,5.907,20.45,31.77,1010,0.0,0.0,578.4,81.5,299.8694099421444,-120.9,0,0,0,0,0,0,0,
2021-06-01 16:20:00,17036,2021,152,1620,83.5,5.444,5.971,6.478,20.2,32.81,1010,0.0,0.0,556.3,85.9,300.78029231219347,-117.7,0,0,0,0,0,0,0,
2021-06-01 16:30:00,17037,2021,152,1630,73.86,4.514,5.024,5.548,20.14,33.68,1011,0.0,0.0,562.8,120.4,313.60947528720857,-104.3,0,0,0,0,0,0,0,
2021-06-01 16:40:00,17038,2021,152,1640,89.3,5.064,5.574,6.054,20.15,35.36,1011,0.0,0.0,535.4,172.6,328.18029231219344,-90.3,0,0,0,0,0,0,0,
2021-06-01 16:50:00,17039,2021,152,1650,93.5,5.454,5.966,6.498,19.58,37.28,1011,0.0,0.0,376.9,104.6,302.96393520243566,-110.4,0,0,0,0,0,0,0,
2021-06-01 17:00:00,17040,2021,152,1700,93.1,4.771,5.223,5.681,19.41,37.51,1011,0.0,0.0,362.4,93.0,299.66895461359934,-112.0,0,0,0,0,0,0,0,
2021-06-01 17:10:00,17041,2021,152,1710,95.3,4.669,5.197,5.732,19.34,37.31,1011,0.0,0.0,440.3,85.9,300.40512116831167,-110.7,0,0,0,0,0,0,0,
2021-06-01 17:20:00,17042,2021,152,1720,93.1,5.706,6.217,6.697,19.04,36.75,1011,0.0,0.0,347.9,75.5,293.85557721833607,-115.0,0,0,0,0,0,0,0,
2021-06-01 17:30:00,17043,2021,152,1730,97.0,4.363,4.806,5.273,19.06,36.2,1011,0.0,0.0,382.7,68.26,292.6170955249607,-116.8,0,0,0,0,0,0,0,
2021-06-01 17:40:00,17044,2021,152,1740,92.3,4.962,5.471,5.967,18.97,35.75,1011,0.0,0.0,365.2,68.6,289.6555772183361,-119.2,0,0,0,0,0,0,0,
2021-06-01 17:50:00,17045,2021,152,1750,93.7,4.104,4.568,5.033,18.76,35.91,1011,0.0,0.0,339.5,62.99,287.7744874691016,-119.4,0,0,0,0,0,0,0,
2021-06-01 18:00:00,17046,2021,152,1800,84.4,5.106,5.637,6.178,18.68,35.45,1011,0.0,0.0,319.8,58.63,285.61527795503883,-121.0,0,0,0,0,0,0,0,
2021-06-01 18:10:00,17047,2021,152,1810,85.8,4.77,5.221,5.683,18.55,35.8,1011,0.0,0.0,299.3,56.12,285.3566446485588,-120.7,0,0,0,0,0,0,0,
2021-06-01 18:20:00,17048,2021,152,1820,82.1,4.372,4.788,5.201,18.47,35.54,1011,0.0,0.0,278.9,56.7,285.34110507467983,-119.6,0,0,0,0,0,0,0,
2021-06-01 18:30:00,17049,2021,152,1830,95.4,5.15,5.62,6.097,18.42,35.33,1011,0.0,0.0,270.5,67.32,287.48419801578734,-116.9,0,0,0,0,0,0,0,
2021-06-01 18:40:00,17050,2021,152,1840,91.6,5.272,5.77,6.249,18.24,35.22,1011,0.0,0.0,234.9,56.64,284.5721073763821,-118.7,0,0,0,0,0,0,0,
2021-06-01 18:50:00,17051,2021,152,1850,81.5,4.845,5.313,5.772,18.07,35.3,1011,0.0,0.0,130.8,69.04,291.8019159589763,-108.7,0,0,0,0,0,0,0,
2021-06-01 19:00:00,17052,2021,152,1900,90.5,4.685,5.17,5.647,17.96,36.73,1012,0.0,0.0,220.5,91.0,320.9919159589763,-79.51,0,0,0,0,0,0,0,
2021-06-01 19:10:00,17053,2021,152,1910,97.6,4.434,4.899,5.374,17.87,37.06,1012,0.0,0.0,173.8,55.27,289.1495948330867,-110.8,0,0,0,0,0,0,0,
2021-06-01 19:20:00,17054,2021,152,1920,94.8,4.951,5.341,5.716,17.56,37.35,1012,0.0,0.0,144.3,44.22,279.996553296629,-117.2,0,0,0,0,0,0,0,
2021-06-01 19:30:00,17055,2021,152,1930,93.3,3.549,3.855,4.172,17.4,38.33,1012,0.0,0.0,114.7,35.3,277.751565465953,-117.8,0,0,0,0,0,0,0,
2021-06-01 19:40:00,17056,2021,152,1940,84.2,4.159,4.574,4.997,17.35,37.83,1012,0.0,0.0,97.3,33.36,276.2577491401124,-118.2,0,0,0,0,0,0,0,
2021-06-01 19:50:00,17057,2021,152,1950,95.1,3.934,4.304,4.669,17.25,37.97,1012,0.0,0.0,81.6,31.03,276.3662029268056,-117.0,0,0,0,0,0,0,0,
2021-06-01 20:00:00,17058,2021,152,2000,90.8,3.953,4.276,4.621,17.17,38.5,1012,0.0,0.0,65.84,27.92,276.5212801300447,-116.3,0,0,0,0,0,0,0,
2021-06-01 20:10:00,17059,2021,152,2010,93.1,3.796,4.1,4.403,17.05,38.81,1012,0.0,0.0,51.17,25.3,276.13313319288534,-115.6,0,0,0,0,0,0,0,
2021-06-01 20:20:00,17060,2021,152,2020,93.9,4.176,4.55,4.907,16.92,40.06,1012,0.0,0.0,37.93,22.33,276.1472485145641,-114.5,0,0,0,0,0,0,0,
2021-06-01 20:30:00,17061,2021,152,2030,96.1,4.527,4.894,5.276,16.64,41.75,1012,0.0,0.0,19.65,18.01,275.26362295741325,-114.3,0,0,0,0,0,0,0,
2021-06-01 20:40:00,17062,2021,152,2040,100.2,3.519,3.911,4.313,16.38,43.49,1012,0.0,0.0,15.53,14.13,274.64241361559306,-113.3,0,0,0,0,0,0,0,
2021-06-01 20:50:00,17063,2021,152,2050,95.8,4.335,4.753,5.157,16.18,44.57,1013,0.0,0.0,11.33,9.99,274.3644221483621,-112.5,0,0,0,0,0,0,0,
2021-06-01 21:00:00,17064,2021,152,2100,97.2,4.616,4.952,5.299,15.96,45.67,1013,0.0,0.0,8.69,7.289,274.28867883761257,-111.5,0,0,0,0,0,0,0,
2021-06-01 21:10:00,17065,2021,152,2110,99.7,3.868,4.297,4.717,15.71,46.87,1013,0.0,0.0,6.802,5.457,273.4792723232713,-110.7,0,0,0,0,0,0,0,
2021-06-01 21:20:00,17066,2021,152,2120,102.9,4.049,4.449,4.832,15.49,47.96,1013,0.0,0.0,5.771,4.505,272.50913572405943,-110.6,0,0,0,0,0,0,0,
2021-06-01 21:30:00,17067,2021,152,2130,96.2,4.683,5.115,5.542,15.28,48.7,1013,0.0,0.0,4.784,3.476,271.7412363433123,-110.3,0,0,0,0,0,0,0,
2021-06-01 21:40:00,17068,2021,152,2140,96.5,4.379,4.773,5.176,15.08,49.12,1013,0.0,0.0,4.626,3.344,269.7755710607819,-111.2,0,0,0,0,0,0,0,
2021-06-01 21:50:00,17069,2021,152,2150,101.1,4.107,4.494,4.87,14.86,49.4,1013,0.0,0.0,4.503,3.245,268.3812552509576,-111.0,0,0,0,0,0,0,0,
2021-06-01 22:00:00,17070,2021,152,2200,99.9,3.816,4.139,4.463,14.71,49.28,1013,0.0,0.0,4.378,3.048,269.1509303202645,-109.7,0,0,0,0,0,0,0,
2021-06-01 22:10:00,17071,2021,152,2210,96.3,3.456,3.801,4.125,14.5,49.76,1014,0.0,0.0,4.376,3.112,268.0632910978808,-109.2,0,0,0,0,0,0,0,
2021-06-01 22:20:00,17072,2021,152,2220,97.0,3.104,3.397,3.678,14.31,49.96,1014,0.0,0.0,4.48,3.035,267.40764070263447,-108.8,0,0,0,0,0,0,0,
2021-06-01 22:30:00,17073,2021,152,2230,97.8,3.124,3.431,3.722,14.14,50.27,1014,0.0,0.0,4.117,2.717,264.95420728316105,-110.2,0,0,0,0,0,0,0,
2021-06-01 22:40:00,17074,2021,152,2240,104.3,3.816,4.248,4.654,14.0,49.98,1014,0.0,0.0,3.811,2.517,262.62832096859944,-112.0,0,0,0,0,0,0,0,
2021-06-01 22:50:00,17075,2021,152,2250,96.0,4.279,4.663,5.056,13.89,49.44,1014,0.0,0.0,3.742,2.488,262.20298773336515,-111.9,0,0,0,0,0,0,0,
2021-06-01 23:00:00,17076,2021,152,2300,91.8,4.285,4.665,5.035,13.7,50.13,1014,0.0,0.0,4.161,2.752,261.8782071895368,-111.7,0,0,0,0,0,0,0,
2021-06-01 23:10:00,17077,2021,152,2310,93.7,4.664,5.058,5.456,13.48,50.64,1014,0.0,0.0,4.17,2.8,261.93030262509205,-110.6,0,0,0,0,0,0,0,
