Time;Temperature;Humidity
[Red 1/1];°C;%RH
2022-05-06 13:19;23.95;35.13
2022-05-06 13:29;23.86;35.62
2022-05-06 13:39;23.74;35.13
2022-05-06 13:49;23.67;35.38
2022-05-06 13:59;23.62;35.62
2022-05-06 14:09;23.62;35.87
2022-05-06 14:19;23.58;36.12
2022-05-06 14:29;23.56;36.36
2022-05-06 14:39;23.56;36.36
2022-05-06 14:49;23.56;36.36
2022-05-06 14:59;23.51;36.36
2022-05-06 15:09;23.56;36.36
2022-05-06 15:19;23.49;36.86
2022-05-06 15:29;23.33;37.1
2022-05-06 15:39;23.29;37.35
2022-05-06 15:49;23.22;37.84
2022-05-06 15:59;23;38.58
2022-05-06 16:09;22.82;39.32
2022-05-06 16:19;22.7;39.57
2022-05-06 16:29;22.55;39.81
2022-05-06 16:39;22.44;40.06
2022-05-06 16:49;22.36;40.55
2022-05-06 16:59;22.3;40.8
2022-05-06 17:09;22.23;41.05
2022-05-06 17:19;22.17;41.29
2022-05-06 17:29;22.12;41.29
2022-05-06 17:39;22.1;41.29
2022-05-06 17:49;22.08;41.54
2022-05-06 17:59;22.06;41.54
2022-05-06 18:09;22.06;41.54
2022-05-06 18:19;22.01;41.54
2022-05-06 18:29;22;41.78
2022-05-06 18:39;21.95;41.78
2022-05-06 18:49;21.91;42.03
2022-05-06 18:59;21.86;42.03
2022-05-06 19:09;21.83;42.28
2022-05-06 19:19;21.79;42.77
2022-05-06 19:29;21.78;42.77
2022-05-06 19:39;21.76;43.02
2022-05-06 19:49;21.74;43.02
2022-05-06 19:59;21.71;43.02
2022-05-06 20:09;21.68;43.51
2022-05-06 20:19;21.67;43.51
2022-05-06 20:29;21.65;43.51
2022-05-06 20:39;21.62;43.76
2022-05-06 20:49;21.61;44
2022-05-06 20:59;21.6;44
2022-05-06 21:09;21.59;44
2022-05-06 21:19;21.59;44.25
2022-05-06 21:29;21.57;44.25
2022-05-06 21:39;21.6;43.51
2022-05-06 21:49;21.65;43.02
2022-05-06 21:59;21.68;42.52
2022-05-06 22:09;21.71;42.28
2022-05-06 22:19;21.74;41.78
2022-05-06 22:29;21.76;41.78
2022-05-06 22:39;21.78;41.54
2022-05-06 22:49;21.79;41.29
2022-05-06 22:59;21.81;41.05
2022-05-06 23:09;21.82;41.05
2022-05-06 23:19;21.82;40.8
2022-05-06 23:29;21.84;40.55
2022-05-06 23:39;21.85;40.31
2022-05-06 23:49;21.85;40.31
2022-05-06 23:59;21.85;40.06
2022-05-07 00:09;21.86;40.06
2022-05-07 00:19;21.86;39.81
2022-05-07 00:29;21.87;39.81
2022-05-07 00:39;21.87;39.81
2022-05-07 00:49;21.87;39.57
2022-05-07 00:59;21.87;39.57
2022-05-07 01:09;21.87;39.32
2022-05-07 01:19;21.87;39.32
2022-05-07 01:29;21.87;39.32
2022-05-07 01:39;21.87;39.32
2022-05-07 01:49;21.87;39.07
2022-05-07 01:59;21.87;39.07
2022-05-07 02:09;21.86;39.07
2022-05-07 02:19;21.86;39.07
2022-05-07 02:29;21.86;38.83
2022-05-07 02:39;21.86;39.07
2022-05-07 02:49;21.85;38.83
2022-05-07 02:59;21.85;38.83
2022-05-07 03:09;21.84;38.58
2022-05-07 03:19;21.84;38.83
2022-05-07 03:29;21.84;38.58
2022-05-07 03:39;21.83;38.83
2022-05-07 03:49;21.83;38.58
2022-05-07 03:59;21.82;38.58
2022-05-07 04:09;21.82;38.58
2022-05-07 04:19;21.82;38.58
2022-05-07 04:29;21.82;38.58
2022-05-07 04:39;21.82;38.33
2022-05-07 04:49;21.82;38.33
2022-05-07 04:59;21.81;38.33
2022-05-07 05:09;21.81;38.58
2022-05-07 05:19;21.81;38.58
2022-05-07 05:29;21.82;38.58
2022-05-07 05:39;21.82;38.33
2022-05-07 05:49;21.82;38.33
2022-05-07 05:59;21.83;38.33
2022-05-07 06:09;21.84;38.33
2022-05-07 06:19;21.84;38.33
2022-05-07 06:29;21.86;38.09
2022-05-07 06:39;21.89;38.09
2022-05-07 06:49;21.91;38.09
2022-05-07 06:59;21.94;38.09
2022-05-07 07:09;21.94;37.84
2022-05-07 07:19;21.98;37.84
2022-05-07 07:29;22;37.84
2022-05-07 07:39;22.03;38.09
2022-05-07 07:49;22;39.07
2022-05-07 07:59;21.93;39.32
2022-05-07 08:09;21.92;39.32
2022-05-07 08:19;21.89;39.57
2022-05-07 08:29;21.97;39.57
2022-05-07 08:39;21.98;39.57
2022-05-07 08:49;22.01;39.57
2022-05-07 08:59;22.07;39.57
2022-05-07 09:09;22.12;39.57
2022-05-07 09:19;22.11;39.81
2022-05-07 09:29;22.06;39.81
2022-05-07 09:39;22.07;39.81
2022-05-07 09:49;22.17;39.32
2022-05-07 09:59;22.19;39.32
2022-05-07 10:09;22.13;39.57
2022-05-07 10:19;22.16;39.81
2022-05-07 10:29;22.2;39.81
2022-05-07 10:39;22.21;39.81
2022-05-07 10:49;22.21;39.57
2022-05-07 10:59;22.31;39.32
2022-05-07 11:09;22.49;39.07
2022-05-07 11:19;22.51;38.83
2022-05-07 11:29;22.58;38.58
2022-05-07 11:39;22.67;38.58
2022-05-07 11:49;22.55;38.83
2022-05-07 11:59;22.52;38.58
2022-05-07 12:09;22.47;38.83
2022-05-07 12:19;22.48;38.58
2022-05-07 12:29;22.41;38.58
2022-05-07 12:39;22.39;38.33
2022-05-07 12:49;22.38;38.33
2022-05-07 12:59;22.41;37.84
2022-05-07 13:09;22.31;37.6
2022-05-07 13:19;22.24;37.6
2022-05-07 13:29;22.18;37.35
2022-05-07 13:39;22.12;36.86
2022-05-07 13:49;22.09;36.86
2022-05-07 13:59;22.05;36.61
2022-05-07 14:09;22;36.36
2022-05-07 14:19;21.96;36.36
2022-05-07 14:29;21.94;36.12
2022-05-07 14:39;21.96;35.38
2022-05-07 14:49;21.97;35.38
2022-05-07 14:59;21.91;35.38
2022-05-07 15:09;21.9;34.64
2022-05-07 15:19;21.86;32.67
2022-05-07 15:29;21.87;31.49
2022-05-07 15:39;21.88;30.09
2022-05-07 15:49;21.86;29.62
2022-05-07 15:59;21.82;28.68
2022-05-07 16:09;21.79;27.74
2022-05-07 16:19;21.73;27.51
2022-05-07 16:29;21.73;27.04
2022-05-07 16:39;21.72;27.27
2022-05-07 16:49;21.7;27.04
2022-05-07 16:59;21.68;26.57
2022-05-07 17:09;21.66;26.8
2022-05-07 17:19;21.63;26.57
2022-05-07 17:29;21.62;26.8
2022-05-07 17:39;21.59;27.04
2022-05-07 17:49;21.58;27.27
2022-05-07 17:59;21.56;27.04
2022-05-07 18:09;21.54;26.34
2022-05-07 18:19;21.52;25.87
2022-05-07 18:29;21.5;26.34
2022-05-07 18:39;21.48;26.8
2022-05-07 18:49;21.45;26.8
2022-05-07 18:59;21.42;28.45
2022-05-07 19:09;21.4;29.15
2022-05-07 19:19;21.38;28.91
2022-05-07 19:29;21.34;27.27
2022-05-07 19:39;21.39;27.98
2022-05-07 19:49;21.45;28.21
2022-05-07 19:59;21.48;28.45
2022-05-07 20:09;21.49;28.68
2022-05-07 20:19;21.49;29.15
2022-05-07 20:29;21.5;29.15
2022-05-07 20:39;21.5;29.38
2022-05-07 20:49;21.5;29.38
2022-05-07 20:59;21.49;29.62
2022-05-07 21:09;21.5;29.62
2022-05-07 21:19;21.49;29.85
2022-05-07 21:29;21.5;29.85
2022-05-07 21:39;21.5;29.85
2022-05-07 21:49;21.5;30.09
2022-05-07 21:59;21.5;30.09
2022-05-07 22:09;21.51;30.32
2022-05-07 22:19;21.51;30.32
2022-05-07 22:29;21.51;30.32
2022-05-07 22:39;21.52;30.32
2022-05-07 22:49;21.52;30.56
2022-05-07 22:59;21.52;30.56
2022-05-07 23:09;21.52;30.56
2022-05-07 23:19;21.52;30.56
2022-05-07 23:29;21.52;30.79
2022-05-07 23:39;21.52;30.56
2022-05-07 23:49;21.52;30.79
2022-05-07 23:59;21.52;30.79
2022-05-08 00:09;21.53;31.02
2022-05-08 00:19;21.51;30.79
2022-05-08 00:29;21.51;31.02
2022-05-08 00:39;21.53;31.02
2022-05-08 00:49;21.53;31.02
